,loss,mae,val_loss,val_mae,learning_rate
0,0.017373858019709587,0.1251661628484726,0.006976196076720953,0.08190125972032547,0.0006500000017695129
1,0.0053453948348760605,0.07337933778762817,0.005708441603928804,0.07424578070640564,0.0006500000017695129
2,0.004887436982244253,0.07040338963270187,0.005230702925473452,0.07207149267196655,0.0006500000017695129
3,0.004605765920132399,0.06844066828489304,0.004892749711871147,0.06960521638393402,0.0006500000017695129
4,0.004494327120482922,0.06805615872144699,0.004753227345645428,0.07093042135238647,0.0006500000017695129
5,0.004313712939620018,0.06701424717903137,0.004392107482999563,0.06776819378137589,0.0006500000017695129
6,0.004157325252890587,0.0657510980963707,0.004580419976264238,0.0708654522895813,0.0006500000017695129
7,0.004055911209434271,0.06510890275239944,0.004304009024053812,0.06630973517894745,0.0006500000017695129
8,0.003943689167499542,0.06403040140867233,0.004232355393469334,0.06735530495643616,0.0006500000017695129
9,0.003924185875803232,0.0637795552611351,0.004115280229598284,0.06524098664522171,0.0006500000017695129
10,0.00385393132455647,0.06347136199474335,0.004112543538212776,0.06586910784244537,0.0006500000017695129
11,0.0039138589054346085,0.06436000019311905,0.003957232926040888,0.06426993012428284,0.0006500000017695129
12,0.0037199894431978464,0.06224644184112549,0.003862108336761594,0.06341949105262756,0.0006500000017695129
13,0.0037245037965476513,0.06233606114983559,0.0038194090593606234,0.062423259019851685,0.0006500000017695129
14,0.0037326880265027285,0.062474846839904785,0.003813775023445487,0.06258174777030945,0.0006500000017695129
15,0.00369813060387969,0.06247006729245186,0.0037616142071783543,0.061917081475257874,0.0006500000017695129
16,0.003631583647802472,0.061451759189367294,0.003972366917878389,0.06468125432729721,0.0006500000017695129
17,0.003700834698975086,0.06266125291585922,0.0037374438252300024,0.06285508722066879,0.0006500000017695129
18,0.0035998562816530466,0.061524324119091034,0.003562727477401495,0.0608987882733345,0.0006500000017695129
19,0.003569236258044839,0.06152849271893501,0.0037059937603771687,0.06214224547147751,0.0006500000017695129
20,0.0035708912182599306,0.06133798882365227,0.0041480232030153275,0.06838428229093552,0.0006500000017695129
21,0.0034431361127644777,0.06041836738586426,0.00354123767465353,0.060515742748975754,0.0006500000017695129
22,0.003451710566878319,0.05998164787888527,0.003662177361547947,0.06241638585925102,0.0006500000017695129
23,0.003458548104390502,0.06038236990571022,0.004007456358522177,0.06549621373414993,0.0006500000017695129
24,0.003349653212353587,0.05911673232913017,0.0035605665761977434,0.06071200221776962,0.00032500000088475645
25,0.003315404988825321,0.059058818966150284,0.0034668443258851767,0.059900518506765366,0.00032500000088475645
26,0.003311291104182601,0.05897228792309761,0.003446282586082816,0.05921487510204315,0.00032500000088475645
27,0.003269793465733528,0.058344483375549316,0.003803983563557267,0.06476753205060959,0.00032500000088475645
28,0.0032772610429674387,0.05849554389715195,0.0034571471624076366,0.059741538017988205,0.00032500000088475645
29,0.003233712399378419,0.057925693690776825,0.003400365123525262,0.05935737490653992,0.00032500000088475645
30,0.0032109874300658703,0.057888440787792206,0.003356607398018241,0.05920136347413063,0.00032500000088475645
31,0.0032310045789927244,0.058104507625103,0.003437567036598921,0.060045626014471054,0.00032500000088475645
32,0.0031583760865032673,0.05738615617156029,0.003375415224581957,0.05958548188209534,0.00016250000044237822
33,0.003131808014586568,0.057010259479284286,0.003330607432872057,0.05854758992791176,0.00016250000044237822
34,0.003130943514406681,0.05684257671236992,0.003447052324190736,0.06076361984014511,0.00016250000044237822
35,0.0031286701560020447,0.05699693411588669,0.003489587688818574,0.061182551085948944,0.00016250000044237822
36,0.0031386932823807,0.05691035836935043,0.0033552495297044516,0.05872192978858948,0.00016250000044237822
37,0.0031122860964387655,0.056804243475198746,0.0033628931269049644,0.05938611552119255,0.00016250000044237822
38,0.003117568092420697,0.056933388113975525,0.003385057207196951,0.059874050319194794,0.00016250000044237822
39,0.003078709589317441,0.05645035207271576,0.0033462170977145433,0.05885402113199234,8.125000022118911e-05
40,0.00307455169968307,0.056347623467445374,0.003297582035884261,0.058087918907403946,8.125000022118911e-05
41,0.0030767638236284256,0.05654331296682358,0.003318514209240675,0.058261580765247345,8.125000022118911e-05
42,0.003071965416893363,0.056445904076099396,0.0033149351365864277,0.058350369334220886,8.125000022118911e-05
43,0.0030552977696061134,0.056299202144145966,0.003266688669100404,0.05780332535505295,8.125000022118911e-05
44,0.0030443239957094193,0.05607199668884277,0.0032892520539462566,0.05827415734529495,4.0625000110594556e-05
45,0.0030353651382029057,0.05601309984922409,0.0032748535741120577,0.0579550676047802,4.0625000110594556e-05
46,0.0030434620566666126,0.05601872131228447,0.0032741401810199022,0.057834647595882416,4.0625000110594556e-05
47,0.003035026602447033,0.05596315860748291,0.0032779816538095474,0.05783386901021004,4.0625000110594556e-05
48,0.00303708971478045,0.05598444119095802,0.003270139452069998,0.05782035365700722,4.0625000110594556e-05
49,0.0030267403926700354,0.055805549025535583,0.003261391306295991,0.057769525796175,2.0312500055297278e-05
50,0.003024080768227577,0.0558275431394577,0.0032830084674060345,0.05828333646059036,2.0312500055297278e-05
51,0.0030235887970775366,0.055833980441093445,0.0032573321368545294,0.05783978849649429,2.0312500055297278e-05
52,0.003024251200258732,0.05585210397839546,0.0033084729220718145,0.058742456138134,2.0312500055297278e-05
53,0.003023295197635889,0.055830538272857666,0.003263911698013544,0.05786649510264397,2.0312500055297278e-05
54,0.00301635661162436,0.05574020743370056,0.0032624227460473776,0.05790835991501808,1.0156250027648639e-05
55,0.003015836700797081,0.055773161351680756,0.003267420921474695,0.057923782616853714,1.0156250027648639e-05
56,0.003016809234395623,0.055742088705301285,0.003264291677623987,0.057911913841962814,1.0156250027648639e-05
57,0.003018299350515008,0.05575546994805336,0.003260534955188632,0.057857874780893326,1.0156250027648639e-05
58,0.0030134841799736023,0.055742572993040085,0.0032764864154160023,0.05813741311430931,1.0156250027648639e-05
59,0.00301295961253345,0.05573070049285889,0.003261889796704054,0.05784935876727104,5.0781250138243195e-06
60,0.003011655295267701,0.05570380017161369,0.0032643352169543505,0.05790088698267937,5.0781250138243195e-06
61,0.0030115183908492327,0.05571316182613373,0.003265642561018467,0.05792425945401192,5.0781250138243195e-06
